GO-LABEL	PROTEIN	GO-LABEL-TYPE
GO:0000976	2626	molecular_function
GO:0000976	2627	molecular_function
GO:0000976	5187	molecular_function
GO:0000976	2119	molecular_function
GO:0000976	3146	molecular_function
GO:0000976	3659	molecular_function
GO:0000976	3148	molecular_function
GO:0000976	1107	molecular_function
GO:0000976	4089	molecular_function
GO:0000976	54880	molecular_function
GO:0000976	3169	molecular_function
GO:0000976	3170	molecular_function
GO:0000976	9314	molecular_function
GO:0000976	3172	molecular_function
GO:0000976	2672	molecular_function
GO:0000976	1649	molecular_function
GO:0000976	4208	molecular_function
GO:0000976	6256	molecular_function
GO:0000976	6774	molecular_function
GO:0000976	58487	molecular_function
GO:0000976	3191	molecular_function
GO:0000976	4221	molecular_function
GO:0000976	646	molecular_function
GO:0000976	3725	molecular_function
GO:0000976	3727	molecular_function
GO:0000976	8863	molecular_function
GO:0000976	672	molecular_function
GO:0000976	8864	molecular_function
GO:0000976	4261	molecular_function
GO:0000976	7849	molecular_function
GO:0000976	4780	molecular_function
GO:0000976	10413	molecular_function
GO:0000976	2735	molecular_function
GO:0000976	4790	molecular_function
GO:0000976	6839	molecular_function
GO:0000976	84662	molecular_function
GO:0000976	5308	molecular_function
GO:0000976	4800	molecular_function
GO:0000976	4801	molecular_function
GO:0000976	4802	molecular_function
GO:0000976	196	molecular_function
GO:0000976	9421	molecular_function
GO:0000976	1749	molecular_function
GO:0000976	4824	molecular_function
GO:0000976	6873	molecular_function
GO:0000976	6879	molecular_function
GO:0000976	6880	molecular_function
GO:0000976	8928	molecular_function
GO:0000976	6886	molecular_function
GO:0000976	4841	molecular_function
GO:0000976	2296	molecular_function
GO:0000976	2299	molecular_function
GO:0000976	64764	molecular_function
GO:0000976	6908	molecular_function
GO:0000976	55553	molecular_function
GO:0000976	10498	molecular_function
GO:0000976	23300	molecular_function
GO:0000976	2309	molecular_function
GO:0000976	7942	molecular_function
GO:0000976	8462	molecular_function
GO:0000976	6927	molecular_function
GO:0000976	6932	molecular_function
GO:0000976	6421	molecular_function
GO:0000976	6934	molecular_function
GO:0000976	6938	molecular_function
GO:0000976	10014	molecular_function
GO:0000976	5926	molecular_function
GO:0000976	5927	molecular_function
GO:0000976	7975	molecular_function
GO:0000976	5929	molecular_function
GO:0000976	2353	molecular_function
GO:0000976	30009	molecular_function
GO:0000976	64321	molecular_function
GO:0000976	7490	molecular_function
GO:0000976	5452	molecular_function
GO:0000976	10062	molecular_function
GO:0000976	5970	molecular_function
GO:0000976	5460	molecular_function
GO:0000976	8535	molecular_function
GO:0000976	5978	molecular_function
GO:0000976	5468	molecular_function
GO:0000976	861	molecular_function
GO:0000976	6495	molecular_function
GO:0000976	7520	molecular_function
GO:0000976	9572	molecular_function
GO:0000976	79718	molecular_function
GO:0000976	7528	molecular_function
GO:0000976	7019	molecular_function
GO:0000976	7020	molecular_function
GO:0000976	79723	molecular_function
GO:0000976	9070	molecular_function
GO:0000976	367	molecular_function
GO:0000976	7023	molecular_function
GO:0000976	90993	molecular_function
GO:0000976	1408	molecular_function
GO:0000976	25988	molecular_function
GO:0000976	904	molecular_function
GO:0000976	4488	molecular_function
GO:0000976	9611	molecular_function
GO:0000976	22926	molecular_function
GO:0000976	8085	molecular_function
GO:0000976	406	molecular_function
GO:0000976	7067	molecular_function
GO:0000976	8091	molecular_function
GO:0000976	10661	molecular_function
GO:0000976	1958	molecular_function
GO:0000976	7080	molecular_function
GO:0000976	10664	molecular_function
GO:0000976	2494	molecular_function
GO:0000976	6595	molecular_function
GO:0000976	1482	molecular_function
GO:0000976	55755	molecular_function
GO:0000976	467	molecular_function
GO:0000976	468	molecular_function
GO:0000976	5076	molecular_function
GO:0000976	7124	molecular_function
GO:0000976	5080	molecular_function
GO:0000976	6622	molecular_function
GO:0000976	63976	molecular_function
GO:0000976	2547	molecular_function
GO:0000976	7157	molecular_function
GO:0000976	2551	molecular_function
GO:0000976	4088	molecular_function
GO:0000976	7161	molecular_function
GO:0000976	4091	molecular_function
GO:0000976	5629	molecular_function
GO:0000977	6667	molecular_function
GO:0000977	7182	molecular_function
GO:0000977	6670	molecular_function
GO:0000977	3091	molecular_function
GO:0000977	1044	molecular_function
GO:0000977	1045	molecular_function
GO:0000977	9242	molecular_function
GO:0000977	1051	molecular_function
GO:0000977	6188	molecular_function
GO:0000977	4654	molecular_function
GO:0000977	4656	molecular_function
GO:0000977	79923	molecular_function
GO:0000977	4149	molecular_function
GO:0000977	5178	molecular_function
GO:0000977	2623	molecular_function
GO:0000977	6720	molecular_function
GO:0000977	2626	molecular_function
GO:0000977	1602	molecular_function
GO:0000977	2119	molecular_function
GO:0000977	2120	molecular_function
GO:0000977	3660	molecular_function
GO:0000977	2637	molecular_function
GO:0000977	81	molecular_function
GO:0000977	54880	molecular_function
GO:0000977	4205	molecular_function
GO:0000977	4208	molecular_function
GO:0000977	4209	molecular_function
GO:0000977	6256	molecular_function
GO:0000977	6257	molecular_function
GO:0000977	23152	molecular_function
GO:0000977	7799	molecular_function
GO:0000977	6778	molecular_function
GO:0000977	7291	molecular_function
GO:0000977	3218	molecular_function
GO:0000977	8850	molecular_function
GO:0000977	3224	molecular_function
GO:0000977	8856	molecular_function
GO:0000977	3226	molecular_function
GO:0000977	6304	molecular_function
GO:0000977	2735	molecular_function
GO:0000977	4783	molecular_function
GO:0000977	2737	molecular_function
GO:0000977	4790	molecular_function
GO:0000977	4799	molecular_function
GO:0000977	9421	molecular_function
GO:0000977	4830	molecular_function
GO:0000977	3298	molecular_function
GO:0000977	4335	molecular_function
GO:0000977	9970	molecular_function
GO:0000977	9971	molecular_function
GO:0000977	10488	molecular_function
GO:0000977	2296	molecular_function
GO:0000977	2305	molecular_function
GO:0000977	23314	molecular_function
GO:0000977	5914	molecular_function
GO:0000977	89884	molecular_function
GO:0000977	5925	molecular_function
GO:0000977	5933	molecular_function
GO:0000977	5934	molecular_function
GO:0000977	340784	molecular_function
GO:0000977	2355	molecular_function
GO:0000977	57659	molecular_function
GO:0000977	326	molecular_function
GO:0000977	7494	molecular_function
GO:0000977	1870	molecular_function
GO:0000977	1871	molecular_function
GO:0000977	5970	molecular_function
GO:0000977	1876	molecular_function
GO:0000977	1877	molecular_function
GO:0000977	8022	molecular_function
GO:0000977	64344	molecular_function
GO:0000977	2908	molecular_function
GO:0000977	861	molecular_function
GO:0000977	864	molecular_function
GO:0000977	9572	molecular_function
GO:0000977	5993	molecular_function
GO:0000977	1386	molecular_function
GO:0000977	7020	molecular_function
GO:0000977	7021	molecular_function
GO:0000977	1390	molecular_function
GO:0000977	7022	molecular_function
GO:0000977	7027	molecular_function
GO:0000977	7029	molecular_function
GO:0000977	1406	molecular_function
GO:0000977	7556	molecular_function
GO:0000977	25988	molecular_function
GO:0000977	4487	molecular_function
GO:0000977	4488	molecular_function
GO:0000977	3975	molecular_function
GO:0000977	9612	molecular_function
GO:0000977	22926	molecular_function
GO:0000977	401	molecular_function
GO:0000977	1958	molecular_function
GO:0000977	7080	molecular_function
GO:0000977	429	molecular_function
GO:0000977	56751	molecular_function
GO:0000977	8625	molecular_function
GO:0000977	6591	molecular_function
GO:0000977	8648	molecular_function
GO:0000977	6095	molecular_function
GO:0000977	466	molecular_function
GO:0000977	467	molecular_function
GO:0000977	468	molecular_function
GO:0000977	2516	molecular_function
GO:0000977	6615	molecular_function
GO:0000977	988	molecular_function
GO:0000977	5087	molecular_function
GO:0000977	2023	molecular_function
GO:0000977	51176	molecular_function
GO:0000977	2033	molecular_function
GO:0000977	2034	molecular_function
GO:0000977	1523	molecular_function
GO:0000977	4601	molecular_function
GO:0000978	4097	molecular_function
GO:0000978	8204	molecular_function
GO:0000978	2063	molecular_function
GO:0000978	2078	molecular_function
GO:0000978	2099	molecular_function
GO:0000978	2100	molecular_function
GO:0000978	2101	molecular_function
GO:0000978	4150	molecular_function
GO:0000978	79923	molecular_function
GO:0000978	2104	molecular_function
GO:0000978	2113	molecular_function
GO:0000978	2114	molecular_function
GO:0000978	2115	molecular_function
GO:0000978	2118	molecular_function
GO:0000978	2120	molecular_function
GO:0000978	122953	molecular_function
GO:0000978	2122	molecular_function
GO:0000978	51274	molecular_function
GO:0000978	10320	molecular_function
GO:0000978	2146	molecular_function
GO:0000978	30818	molecular_function
GO:0000978	4205	molecular_function
GO:0000978	4208	molecular_function
GO:0000978	4209	molecular_function
GO:0000978	6256	molecular_function
GO:0000978	6257	molecular_function
GO:0000978	4212	molecular_function
GO:0000978	6258	molecular_function
GO:0000978	10365	molecular_function
GO:0000978	8328	molecular_function
GO:0000978	10379	molecular_function
GO:0000978	6294	molecular_function
GO:0000978	6304	molecular_function
GO:0000978	10413	molecular_function
GO:0000978	4286	molecular_function
GO:0000978	84166	molecular_function
GO:0000978	55502	molecular_function
GO:0000978	4303	molecular_function
GO:0000978	4306	molecular_function
GO:0000978	55509	molecular_function
GO:0000978	4335	molecular_function
GO:0000978	2296	molecular_function
GO:0000978	10488	molecular_function
GO:0000978	2299	molecular_function
GO:0000978	2301	molecular_function
GO:0000978	55553	molecular_function
GO:0000978	10499	molecular_function
GO:0000978	2308	molecular_function
GO:0000978	2309	molecular_function
GO:0000978	2313	molecular_function
GO:0000978	8462	molecular_function
GO:0000978	8463	molecular_function
GO:0000978	22806	molecular_function
GO:0000978	10538	molecular_function
GO:0000978	2353	molecular_function
GO:0000978	2354	molecular_function
GO:0000978	2355	molecular_function
GO:0000978	22834	molecular_function
GO:0000978	57659	molecular_function
GO:0000978	8521	molecular_function
GO:0000978	26959	molecular_function
GO:0000978	351	molecular_function
GO:0000978	6495	molecular_function
GO:0000978	6496	molecular_function
GO:0000978	6497	molecular_function
GO:0000978	6498	molecular_function
GO:0000978	55657	molecular_function
GO:0000978	367	molecular_function
GO:0000978	10608	molecular_function
GO:0000978	22926	molecular_function
GO:0000978	405	molecular_function
GO:0000978	406	molecular_function
GO:0000978	117154	molecular_function
GO:0000978	10661	molecular_function
GO:0000978	51621	molecular_function
GO:0000978	4520	molecular_function
GO:0000978	10664	molecular_function
GO:0000978	429	molecular_function
GO:0000978	8626	molecular_function
GO:0000978	80317	molecular_function
GO:0000978	2494	molecular_function
GO:0000978	6591	molecular_function
GO:0000978	463	molecular_function
GO:0000978	399823	molecular_function
GO:0000978	466	molecular_function
GO:0000978	467	molecular_function
GO:0000978	2516	molecular_function
GO:0000978	468	molecular_function
GO:0000978	147923	molecular_function
GO:0000978	6615	molecular_function
GO:0000978	474	molecular_function
GO:0000978	10716	molecular_function
GO:0000978	10725	molecular_function
GO:0000978	4582	molecular_function
GO:0000978	63976	molecular_function
GO:0000978	2551	molecular_function
GO:0000978	4601	molecular_function
GO:0000978	4602	molecular_function
GO:0000978	4603	molecular_function
GO:0000978	121340	molecular_function
GO:0000978	4605	molecular_function
GO:0000978	4609	molecular_function
GO:0000978	4610	molecular_function
GO:0000978	6658	molecular_function
GO:0000978	6657	molecular_function
GO:0000978	4613	molecular_function
GO:0000978	6662	molecular_function
GO:0000978	6663	molecular_function
GO:0000978	6659	molecular_function
GO:0000978	4617	molecular_function
GO:0000978	4618	molecular_function
GO:0000978	6667	molecular_function
GO:0000978	6668	molecular_function
GO:0000978	170506	molecular_function
GO:0000978	6670	molecular_function
GO:0000978	6671	molecular_function
GO:0000978	6688	molecular_function
GO:0000978	6689	molecular_function
GO:0000978	4654	molecular_function
GO:0000978	4656	molecular_function
GO:0000978	4661	molecular_function
GO:0000978	571	molecular_function
GO:0000978	389692	molecular_function
GO:0000978	2623	molecular_function
GO:0000978	6720	molecular_function
GO:0000978	6721	molecular_function
GO:0000978	6722	molecular_function
GO:0000978	2624	molecular_function
GO:0000978	2627	molecular_function
GO:0000978	2625	molecular_function
GO:0000978	2626	molecular_function
GO:0000978	6736	molecular_function
GO:0000978	4692	molecular_function
GO:0000978	602	molecular_function
GO:0000978	604	molecular_function
GO:0000978	23135	molecular_function
GO:0000978	10856	molecular_function
GO:0000978	2672	molecular_function
GO:0000978	55922	molecular_function
GO:0000978	6772	molecular_function
GO:0000978	6773	molecular_function
GO:0000978	6774	molecular_function
GO:0000978	6775	molecular_function
GO:0000978	6776	molecular_function
GO:0000978	6777	molecular_function
GO:0000978	6778	molecular_function
GO:0000978	639	molecular_function
GO:0000978	4760	molecular_function
GO:0000978	8856	molecular_function
GO:0000978	668	molecular_function
GO:0000978	4772	molecular_function
GO:0000978	4773	molecular_function
GO:0000978	4774	molecular_function
GO:0000978	4775	molecular_function
GO:0000978	4776	molecular_function
GO:0000978	4778	molecular_function
GO:0000978	4779	molecular_function
GO:0000978	4780	molecular_function
GO:0000978	4781	molecular_function
GO:0000978	4782	molecular_function
GO:0000978	4783	molecular_function
GO:0000978	688	molecular_function
GO:0000978	4784	molecular_function
GO:0000978	10923	molecular_function
GO:0000978	2735	molecular_function
GO:0000978	2736	molecular_function
GO:0000978	2737	molecular_function
GO:0000978	4790	molecular_function
GO:0000978	4791	molecular_function
GO:0000978	84662	molecular_function
GO:0000978	4800	molecular_function
GO:0000978	4801	molecular_function
GO:0000978	4802	molecular_function
GO:0000978	84678	molecular_function
GO:0000978	4824	molecular_function
GO:0000978	4825	molecular_function
GO:0000978	23269	molecular_function
GO:0000978	6886	molecular_function
GO:0000978	6887	molecular_function
GO:0000978	6908	molecular_function
GO:0000978	4862	molecular_function
GO:0000978	11016	molecular_function
GO:0000978	6925	molecular_function
GO:0000978	6926	molecular_function
GO:0000978	6927	molecular_function
GO:0000978	6928	molecular_function
GO:0000978	6929	molecular_function
GO:0000978	23314	molecular_function
GO:0000978	6932	molecular_function
GO:0000978	6934	molecular_function
GO:0000978	6935	molecular_function
GO:0000978	6938	molecular_function
GO:0000978	4899	molecular_function
GO:0000978	4929	molecular_function
GO:0000978	64321	molecular_function
GO:0000978	64324	molecular_function
GO:0000978	64344	molecular_function
GO:0000978	7003	molecular_function
GO:0000978	860	molecular_function
GO:0000978	861	molecular_function
GO:0000978	2908	molecular_function
GO:0000978	7004	molecular_function
GO:0000978	864	molecular_function
GO:0000978	7005	molecular_function
GO:0000978	7020	molecular_function
GO:0000978	7021	molecular_function
GO:0000978	7022	molecular_function
GO:0000978	7023	molecular_function
GO:0000978	7024	molecular_function
GO:0000978	7025	molecular_function
GO:0000978	7026	molecular_function
GO:0000978	23411	molecular_function
GO:0000978	7050	molecular_function
GO:0000978	23435	molecular_function
GO:0000978	5013	molecular_function
GO:0000978	5015	molecular_function
GO:0000978	9112	molecular_function
GO:0000978	7067	molecular_function
GO:0000978	7068	molecular_function
GO:0000978	7071	molecular_function
GO:0000978	23462	molecular_function
GO:0000978	7080	molecular_function
GO:0000978	23493	molecular_function
GO:0000978	5076	molecular_function
GO:0000978	5077	molecular_function
GO:0000978	5079	molecular_function
GO:0000978	5080	molecular_function
GO:0000978	5081	molecular_function
GO:0000978	5083	molecular_function
GO:0000978	5087	molecular_function
GO:0000978	5090	molecular_function
GO:0000978	7150	molecular_function
GO:0000978	7157	molecular_function
GO:0000978	3065	molecular_function
GO:0000978	7161	molecular_function
GO:0000978	1025	molecular_function
GO:0000978	23558	molecular_function
GO:0000978	7182	molecular_function
GO:0000978	3087	molecular_function
GO:0000978	11278	molecular_function
GO:0000978	11279	molecular_function
GO:0000978	3090	molecular_function
GO:0000978	1044	molecular_function
GO:0000978	1045	molecular_function
GO:0000978	1050	molecular_function
GO:0000978	1051	molecular_function
GO:0000978	1052	molecular_function
GO:0000978	1053	molecular_function
GO:0000978	1054	molecular_function
GO:0000978	9242	molecular_function
GO:0000978	23598	molecular_function
GO:0000978	60468	molecular_function
GO:0000978	5187	molecular_function
GO:0000978	144455	molecular_function
GO:0000978	3164	molecular_function
GO:0000978	3169	molecular_function
GO:0000978	9314	molecular_function
GO:0000978	3170	molecular_function
GO:0000978	3172	molecular_function
GO:0000978	3192	molecular_function
GO:0000978	5241	molecular_function
GO:0000978	3195	molecular_function
GO:0000978	3198	molecular_function
GO:0000978	3204	molecular_function
GO:0000978	3205	molecular_function
GO:0000978	3206	molecular_function
GO:0000978	3216	molecular_function
GO:0000978	3217	molecular_function
GO:0000978	3219	molecular_function
GO:0000978	3223	molecular_function
GO:0000978	3225	molecular_function
GO:0000978	3226	molecular_function
GO:0000978	58525	molecular_function
GO:0000978	5307	molecular_function
GO:0000978	5308	molecular_function
GO:0000978	5309	molecular_function
GO:0000978	5316	molecular_function
GO:0000978	5324	molecular_function
GO:0000978	9421	molecular_function
GO:0000978	3280	molecular_function
GO:0000978	7376	molecular_function
GO:0000978	23764	molecular_function
GO:0000978	7391	molecular_function
GO:0000978	7392	molecular_function
GO:0000978	3297	molecular_function
GO:0000978	3298	molecular_function
GO:0000978	3299	molecular_function
GO:0000978	100132074	molecular_function
GO:0000978	7403	molecular_function
GO:0000978	7421	molecular_function
GO:0000978	5396	molecular_function
GO:0000978	1316	molecular_function
GO:0000978	9516	molecular_function
GO:0000978	30009	molecular_function
GO:0000978	3394	molecular_function
GO:0000978	7490	molecular_function
GO:0000978	7494	molecular_function
GO:0000978	5451	molecular_function
GO:0000978	5452	molecular_function
GO:0000978	5453	molecular_function
GO:0000978	5457	molecular_function
GO:0000978	5458	molecular_function
GO:0000978	5459	molecular_function
GO:0000978	5460	molecular_function
GO:0000978	5465	molecular_function
GO:0000978	5467	molecular_function
GO:0000978	5468	molecular_function
GO:0000978	5469	molecular_function
GO:0000978	9572	molecular_function
GO:0000978	3428	molecular_function
GO:0000978	9575	molecular_function
GO:0000978	7528	molecular_function
GO:0000978	1385	molecular_function
GO:0000978	1386	molecular_function
GO:0000978	1390	molecular_function
GO:0000978	7545	molecular_function
GO:0000978	7547	molecular_function
GO:0000978	8013	molecular_function
GO:0000978	1406	molecular_function
GO:0000978	25988	molecular_function
GO:0000978	7572	molecular_function
GO:0000978	56731	molecular_function
GO:0000978	3516	molecular_function
GO:0000978	1482	molecular_function
GO:0000978	7629	molecular_function
GO:0000978	388585	molecular_function
GO:0000978	5629	molecular_function
GO:0000978	79365	molecular_function
GO:0000978	83463	molecular_function
GO:0000978	3607	molecular_function
GO:0000978	7704	molecular_function
GO:0000978	7707	molecular_function
GO:0000978	7709	molecular_function
GO:0000978	9759	molecular_function
GO:0000978	1602	molecular_function
GO:0000978	3651	molecular_function
GO:0000978	3659	molecular_function
GO:0000978	3660	molecular_function
GO:0000978	3661	molecular_function
GO:0000978	54862	molecular_function
GO:0000978	3662	molecular_function
GO:0000978	3663	molecular_function
GO:0000978	3665	molecular_function
GO:0000978	3670	molecular_function
GO:0000978	9839	molecular_function
GO:0000978	1649	molecular_function
GO:0000978	3725	molecular_function
GO:0000978	3726	molecular_function
GO:0000978	3727	molecular_function
GO:0000978	7849	molecular_function
GO:0000978	9915	molecular_function
GO:0000978	9935	molecular_function
GO:0000978	1747	molecular_function
GO:0000978	1749	molecular_function
GO:0000978	9960	molecular_function
GO:0000978	100271849	molecular_function
GO:0000978	9967	molecular_function
GO:0000978	9968	molecular_function
GO:0000978	9970	molecular_function
GO:0000978	9971	molecular_function
GO:0000978	9975	molecular_function
GO:0000978	1788	molecular_function
GO:0000978	5887	molecular_function
GO:0000978	50943	molecular_function
GO:0000978	7942	molecular_function
GO:0000978	10002	molecular_function
GO:0000978	10009	molecular_function
GO:0000978	5914	molecular_function
GO:0000978	5915	molecular_function
GO:0000978	5916	molecular_function
GO:0000978	10013	molecular_function
GO:0000978	10014	molecular_function
GO:0000978	7975	molecular_function
GO:0000978	169792	molecular_function
GO:0000978	1869	molecular_function
GO:0000978	10062	molecular_function
GO:0000978	1870	molecular_function
GO:0000978	1871	molecular_function
GO:0000978	5966	molecular_function
GO:0000978	5970	molecular_function
GO:0000978	1874	molecular_function
GO:0000978	1875	molecular_function
GO:0000978	1877	molecular_function
GO:0000978	1876	molecular_function
GO:0000978	5971	molecular_function
GO:0000978	8022	molecular_function
GO:0000978	5978	molecular_function
GO:0000978	5989	molecular_function
GO:0000978	5993	molecular_function
GO:0000978	8061	molecular_function
GO:0000978	51085	molecular_function
GO:0000978	1958	molecular_function
GO:0000978	1961	molecular_function
GO:0000978	1997	molecular_function
GO:0000978	6095	molecular_function
GO:0000978	6096	molecular_function
GO:0000978	6097	molecular_function
GO:0000978	2002	molecular_function
GO:0000978	1999	molecular_function
GO:0000978	59348	molecular_function
GO:0000978	2000	molecular_function
GO:0000978	2004	molecular_function
GO:0000978	2005	molecular_function
GO:0000978	4066	molecular_function
GO:0000978	51176	molecular_function
GO:0000978	2033	molecular_function
GO:0000978	2034	molecular_function
GO:0000978	4084	molecular_function
GO:0000978	4086	molecular_function
GO:0000978	4087	molecular_function
GO:0000978	4088	molecular_function
GO:0000978	4089	molecular_function
GO:0000978	4090	molecular_function
GO:0000978	8187	molecular_function
GO:0000978	4093	molecular_function
GO:0000978	4094	molecular_function
GO:0000979	2146	molecular_function
GO:0000979	10856	molecular_function
GO:0000979	5451	molecular_function
GO:0000979	2637	molecular_function
GO:0000979	2957	molecular_function
GO:0000979	2959	molecular_function
GO:0000979	9519	molecular_function
GO:0000979	2353	molecular_function
GO:0000979	5970	molecular_function
GO:0000979	6772	molecular_function
GO:0000979	6872	molecular_function
GO:0000979	3065	molecular_function
GO:0000979	1051	molecular_function
GO:0000979	6908	molecular_function
GO:0000987	6662	molecular_function
GO:0000987	4487	molecular_function
GO:0000987	3975	molecular_function
GO:0000987	6667	molecular_function
GO:0000987	6670	molecular_function
GO:0000987	6929	molecular_function
GO:0000987	405	molecular_function
GO:0000987	6938	molecular_function
GO:0000987	10661	molecular_function
GO:0000987	4520	molecular_function
GO:0000987	4778	molecular_function
GO:0000987	58160	molecular_function
GO:0000987	2625	molecular_function
GO:0000987	196	molecular_function
GO:0000987	7494	molecular_function
GO:0000987	144455	molecular_function
GO:0000987	29128	molecular_function
GO:0000987	64843	molecular_function
GO:0000987	3148	molecular_function
GO:0000987	1869	molecular_function
GO:0000987	1870	molecular_function
GO:0000987	1871	molecular_function
GO:0000987	5076	molecular_function
GO:0000987	3670	molecular_function
GO:0000987	3159	molecular_function
GO:0000987	7003	molecular_function
GO:0000987	8928	molecular_function
GO:0000987	9314	molecular_function
GO:0000987	7528	molecular_function
GO:0000987	1386	molecular_function
GO:0000987	7021	molecular_function
GO:0000987	7024	molecular_function
GO:0000987	7027	molecular_function
GO:0000987	7157	molecular_function
GO:0000987	4087	molecular_function
GO:0000987	4088	molecular_function
GO:0000993	8202	molecular_function
GO:0000993	57805	molecular_function
GO:0000993	2959	molecular_function
GO:0000993	79577	molecular_function
GO:0000993	8725	molecular_function
GO:0000993	56950	molecular_function
GO:0000993	9400	molecular_function
GO:0000993	27161	molecular_function
GO:0000993	3192	molecular_function
GO:0000993	2073	molecular_function
GO:0000993	54623	molecular_function
GO:0001046	4609	molecular_function
GO:0001046	4321	molecular_function
GO:0001046	6908	molecular_function
GO:0001046	4869	molecular_function
GO:0001046	3065	molecular_function
GO:0001046	7157	molecular_function
GO:0001046	27161	molecular_function
GO:0001046	6874	molecular_function
GO:0001046	2908	molecular_function
GO:0001046	7709	molecular_function
GO:0001046	7071	molecular_function
GO:0001085	9219	molecular_function
GO:0001085	51588	molecular_function
GO:0001085	8328	molecular_function
GO:0001085	51339	molecular_function
GO:0001085	6926	molecular_function
GO:0001085	10014	molecular_function
GO:0001085	1822	molecular_function
GO:0001085	6688	molecular_function
GO:0001085	10401	molecular_function
GO:0001085	9759	molecular_function
GO:0001085	4772	molecular_function
GO:0001085	5307	molecular_function
