32	10345	0.4
32	10517	0.4
32	10591	0.4
32	10730	0.4
32	11182	0.4
32	12184	0.4
32	12312	0.4
33	2456	0.4
33	2937	0.4
33	3103	0.4
34	50	0.4
34	1008	0.4
34	1963	0.4
34	2549	0.4
34	2619	0.4
34	4410	0.4
34	4879	0.4
34	7547	0.4
34	9759	0.4
34	10791	0.4
34	10871	0.4
34	11415	0.4
35	369	0.4
35	2953	0.4
35	2967	0.4
35	7339	0.4
35	8203	0.4
35	11874	0.4
36	3137	0.4
37	105	0.4
37	110	0.4
37	491	0.4
37	677	0.4
37	728	0.4
37	808	0.4
37	913	0.4
37	1018	0.4
37	1238	0.4
37	1290	0.4
37	1393	0.4
37	1416	0.4
37	1732	0.4
37	2009	0.4
37	2012	0.4
37	2295	0.4
37	2839	0.4
37	3040	0.4
37	3114	0.4
37	3461	0.4
37	3573	0.4
37	3684	0.4
37	3685	0.4
37	3927	0.4
37	3954	0.4
37	3978	0.4
37	4286	0.4
37	4719	0.7
37	5010	0.4
37	5114	0.4
37	5434	0.4
37	6017	0.4
37	6119	0.4
37	6169	0.4
37	6274	0.4
37	6799	0.4
37	6878	0.4
37	6898	0.4
37	7151	0.4
37	7164	0.4
37	7579	0.4
37	7582	0.4
37	7601	0.4
37	7613	0.4
37	7806	0.4
37	7883	0.4
37	7977	0.4
37	8109	0.4
37	8348	0.4
37	8614	0.4
37	8621	0.4
37	8928	0.4
37	8974	0.4
37	9263	0.4
37	9425	0.4
37	9583	0.4
37	9718	0.4
37	9956	0.4
37	10049	0.4
37	10066	0.4
37	10218	0.4
37	10500	0.4
37	10606	0.4
37	10886	0.4
37	11430	0.4
37	12050	0.4
37	12325	0.4
38	1243	0.4
38	1299	0.4
38	1344	0.4
38	2566	0.4
38	3040	0.4
38	3205	0.4
38	4364	0.4
38	6418	0.4
38	6814	0.4
38	6834	0.4
38	7005	0.4
38	7168	0.4
38	7340	0.4
38	9326	0.4
38	10632	0.4
38	10823	0.4
38	12054	0.4
38	12266	0.4
39	797	0.4
39	1550	0.4
39	1856	0.4
39	2942	0.4
39	3457	0.4
39	4996	0.4
39	8145	0.4
39	8924	0.4
39	9379	0.4
39	10002	0.4
39	10546	0.4
39	10907	0.4
39	11209	0.4
40	933	0.4
40	1948	0.4
40	2241	0.4
40	2644	0.4
40	6148	0.4
40	7853	0.4
40	8225	0.4
40	8369	0.4
40	8983	0.4
40	10419	0.4
40	12060	0.4
41	74	0.4
41	715	0.4
41	5386	0.4
41	7585	0.4
41	9250	0.4
41	9584	0.4
41	9966	0.4
41	10377	0.4
41	10491	0.4
41	10670	0.4
41	11407	0.4
41	11695	0.4
41	12190	0.4
42	327	0.4
42	430	0.4
42	704	0.4
42	828	0.4
42	1791	0.4
42	2101	0.4
42	2176	0.4
42	2483	0.4
42	2567	0.4
42	4314	0.4
42	5246	0.4
42	5283	0.4
42	5606	0.4
42	5804	0.4
42	5965	0.4
42	6146	0.4
42	6329	0.4
42	6412	0.4
42	7707	0.4
42	7842	0.4
42	8339	0.4
42	8883	0.4
42	9259	0.4
42	9465	0.4
42	9587	0.4
42	10785	0.4
42	11428	0.4
42	11451	0.4
42	11795	0.4
42	12037	0.4
44	391	0.4
44	1116	0.4
44	2124	0.4
44	3040	0.4
44	3927	0.4
44	4157	0.4
44	4823	0.4
44	6108	0.4
44	6712	0.4
44	7340	0.4
44	7505	0.4
44	7830	0.4
44	8082	0.4
44	8677	0.4
44	8945	0.4
44	9263	0.4
44	9815	0.4
44	9956	0.4
44	10087	0.4
44	10591	0.4
44	11786	0.4
45	1208	0.4
45	5121	0.4
45	6929	0.4
45	8204	0.4
45	9317	0.4
46	1159	0.4
46	4874	0.4
47	5584	0.4
47	6426	0.4
47	6463	0.4
47	10007	0.4
47	11585	0.4
48	1137	0.4
48	1862	0.4
48	1907	0.4
48	2921	0.4
48	3949	0.4
48	5865	0.4
48	5902	0.4
48	6422	0.4
48	7788	0.4
48	8411	0.4
48	10609	0.4
48	11532	0.4
48	11576	0.4
49	2435	0.4
49	2695	0.4
49	6646	0.4
49	11562	0.4
50	671	0.4
50	1229	0.4
50	1283	0.4
50	1783	0.4
50	2174	0.4
50	2308	0.4
50	2470	0.4
50	2535	0.4
50	2951	0.4
50	3020	0.4
50	3365	0.4
50	3895	0.4
50	4104	0.4
50	5127	0.4
50	5205	0.4
50	5807	0.4
50	5819	0.4
50	6279	0.4
50	6715	0.4
50	7055	0.4
50	7319	0.4
50	7341	0.4
50	7636	0.4
50	9006	0.4
50	9266	0.4
50	9923	0.4
50	9934	0.4
50	10054	0.4
50	10791	0.4
50	11415	0.4
51	4709	0.4
51	4847	0.4
52	6040	0.4
52	12187	0.4
53	1900	0.4
53	4224	0.4
53	4943	0.4
53	4977	0.4
53	7484	0.4
53	10412	0.7
54	10018	0.4
54	11709	0.4
54	11773	0.4
55	1857	0.4
56	850	0.4
56	922	0.4
56	1107	0.4
56	1156	0.4
56	1448	0.4
56	1597	0.4
56	1979	0.4
56	2290	0.4
56	3203	0.4
56	3806	0.4
56	4911	0.4
56	5447	0.4
56	5991	0.4
56	6760	0.4
56	6900	0.4
56	7248	0.4
56	7394	0.4
56	7522	0.4
56	8443	0.4
56	9474	0.4
56	9713	0.4
56	9875	0.4
56	11456	0.4
57	5219	0.4
58	11415	0.4
59	1228	0.4
59	1377	0.4
59	2609	0.4
59	2878	0.4
59	4206	0.4
59	4509	0.4
59	4571	0.4
59	5254	0.4
59	8308	0.4
59	8857	0.4
59	12192	0.4
60	3382	0.4
60	4029	0.4
60	4364	0.4
60	5061	0.4
60	7057	0.4
60	9513	0.4
60	11426	0.4
60	12348	0.4
60	12466	0.4
61	228	0.4
61	329	0.4
61	338	0.4
61	416	0.4
61	690	0.4
61	769	0.4
61	770	0.4
61	1061	0.4
61	1181	0.4
61	1913	0.4
61	2038	0.4
61	2117	0.4
61	2218	0.4
61	2378	0.4
61	2580	0.4
61	2759	0.4
61	3132	0.4
61	3200	0.4
61	3374	0.4
61	3438	0.4
61	3743	0.4
61	3868	0.4
61	3930	0.4
61	4014	0.4
61	4021	0.4
61	4285	0.4
61	4358	0.4
61	5058	0.4
61	5232	0.4
61	5242	0.4
61	5792	0.4
61	6027	0.4
61	6496	0.4
61	6743	0.4
61	6782	0.4
61	7103	0.4
61	7290	0.4
61	7350	0.4
61	7647	0.4
61	7719	0.4
61	7909	0.4
61	8238	0.4
61	8414	0.4
61	8572	0.4
61	8607	0.4
61	8677	0.4
61	8696	0.4
61	8850	0.4
61	8951	0.4
61	9066	0.4
61	9417	0.4
61	9449	0.4
61	9804	0.4
61	9895	0.4
61	9983	0.4
61	10395	0.4
61	10569	0.4
61	10742	0.4
61	10906	0.4
61	10924	0.4
61	11469	0.4
61	12341	0.4
64	703	0.4
64	1173	0.4
64	2172	0.4
64	2425	0.4
64	2437	0.4
64	2682	0.4
64	2764	0.4
64	2782	0.4
64	3237	0.4
64	3342	0.4
64	3730	0.4
64	4158	0.4
64	4439	0.4
64	4788	0.4
64	4863	0.4
64	4971	0.4
64	5030	0.4
64	5313	0.4
64	6165	0.4
64	6555	0.4
64	7245	0.4
64	7603	0.4
64	7939	0.4
64	7947	0.4
64	8322	0.4
64	8845	0.4
64	9457	0.4
64	9516	0.4
64	10161	0.4
64	10543	0.4
64	10717	0.4
64	10749	0.4
64	10751	0.4
64	11068	0.4
64	11250	0.4
64	11609	0.4
64	11702	0.4
64	12052	0.4
65	625	0.4
65	759	0.7
65	831	0.7
65	1013	0.4
65	1493	0.4
65	1704	0.4
65	1777	0.4
65	1925	0.4
65	2060	0.4
65	2410	0.4
65	2742	0.4
65	3468	0.4
65	3541	0.4
65	4153	0.4
65	4159	0.7
65	4459	0.4
65	4474	0.7
65	5195	0.4
65	5288	0.4
65	6107	0.4
65	6309	0.4
65	6395	0.4
65	6694	0.4
65	6828	0.4
65	6872	0.4
65	7099	0.4
65	7131	0.4
65	7137	0.4
65	7230	0.7
65	7298	0.4
65	7489	0.4
65	8392	0.7
65	8445	0.4
65	9089	0.4
65	9177	0.4
65	9386	0.4
65	9669	0.4
65	9781	0.4
65	10275	0.4
65	11372	0.4
65	11398	0.4
65	11934	0.4
65	11979	0.4
65	12249	0.4
65	12307	0.4
65	12419	0.4
65	12566	0.4
67	4224	0.4
67	8072	0.4
67	9348	0.4
68	824	0.4
68	877	0.4
68	988	0.4
68	3126	0.4
68	3220	0.4
68	4923	0.4
68	5017	0.4
68	6096	0.4
68	6741	0.4
68	8101	0.4
68	8689	0.4
68	8917	0.4
68	9315	0.4
68	9747	0.4
68	10150	0.4
68	10236	0.4
68	10265	0.4
68	10365	0.4
68	12245	0.4
72	444	0.4
72	9328	0.4
72	11804	0.4
73	88	0.4
73	1155	0.4
73	1822	0.4
73	2308	0.4
73	2384	0.4
73	3239	0.4
73	4104	0.4
73	5141	0.4
73	5399	0.4
73	5807	0.4
73	6075	0.4
73	6279	0.4
73	6715	0.4
73	8055	0.4
73	8076	0.4
73	8592	0.4
73	8988	0.4
73	9759	0.4
73	9967	0.4
73	10225	0.4
73	10791	0.4
73	12127	0.4
73	12172	0.4
73	12458	0.4
74	388	0.4
74	3860	0.4
74	6055	0.4
74	8509	0.4
74	10256	0.4
74	10670	0.4
74	11244	0.4
74	11273	0.4
74	11407	0.4
74	11971	0.4
74	12265	0.4
74	12332	0.4
75	649	0.4
75	1107	0.4
75	1910	0.4
75	3113	0.4
75	3186	0.4
75	8528	0.4
75	8556	0.4
75	9537	0.4
75	11422	0.4
76	1864	0.4
76	1893	0.4
76	6616	0.4
76	11445	0.4
77	573	0.4
77	2628	0.4
77	3790	0.4
77	5963	0.4
77	7449	0.4
77	8511	0.4
78	659	0.4
78	1597	0.4
78	1979	0.4
78	5526	0.4
78	6446	0.4
78	8443	0.4
78	9436	0.4
78	9474	0.4
78	9875	0.4
78	11412	0.4
78	11456	0.4
78	12059	0.4
79	3744	0.4
79	4463	0.4
79	4643	0.4
79	9696	0.4
79	11504	0.4
80	1385	0.4
80	11792	0.4
81	400	0.4
81	3412	0.4
81	3776	0.4
81	4158	0.4
81	4206	0.4
81	7157	0.4
81	8857	0.4
81	9159	0.4
81	11273	0.4
82	2879	0.4
82	3140	0.4
82	7837	0.4
82	10791	0.4
83	7296	0.4
83	12455	0.4
84	110	0.4
84	261	0.4
84	434	0.4
84	808	0.4
84	898	0.4
84	1525	0.4
84	1560	0.4
84	1903	0.4
84	2124	0.4
84	2316	0.4
84	2572	0.4
84	2631	0.4
84	2858	0.4
84	3012	0.4
84	3040	0.4
84	3114	0.4
84	3232	0.4
84	3684	0.4
84	3927	0.4
84	3978	0.4
84	4043	0.4
84	4058	0.4
84	4581	0.4
84	4719	0.4
84	4823	0.4
84	5243	0.4
84	5709	0.4
84	6119	0.4
84	6712	0.4
84	7151	0.4
84	7340	0.4
84	7471	0.4
84	7505	0.4
84	7582	0.4
84	7613	0.4
84	7900	0.4
84	7977	0.4
84	8082	0.4
84	8109	0.4
84	8133	0.4
84	8348	0.4
84	8496	0.4
84	8928	0.4
84	8945	0.4
84	9263	0.4
84	9319	0.4
84	9425	0.4
84	9842	0.4
84	9956	0.4
84	10372	0.4
84	10743	0.4
84	10752	0.4
84	11739	0.4
84	11786	0.4
84	11984	0.4
84	12050	0.4
84	12054	0.4
84	12082	0.4
84	12473	0.4
85	705	0.4
85	7803	0.4
85	11878	0.4
87	5574	0.4
87	7366	0.4
87	7795	0.4
87	7801	0.4
88	250	0.4
88	473	0.4
88	478	0.4
88	612	0.4
88	706	0.4
88	751	0.4
88	967	0.4
88	1008	0.4
88	1017	0.4
88	1137	0.4
88	1494	0.4
88	1822	0.4
88	1832	0.4
88	2308	0.4
88	2347	0.4
88	2421	0.4
88	2441	0.4
88	2721	0.4
88	3091	0.4
88	3202	0.4
88	3369	0.4
88	3551	0.4
88	4067	0.4
88	4173	0.4
88	4341	0.4
88	4368	0.4
88	4592	0.4
88	4867	0.4
88	5141	0.4
88	5796	0.4
88	5807	0.4
88	5858	0.4
88	6050	0.4
88	6075	0.4
88	6274	0.4
88	6279	0.4
88	6715	0.4
88	7227	0.4
88	7443	0.4
88	7469	0.4
88	8055	0.4
88	8148	0.4
88	8451	0.4
88	8592	0.4
88	8900	0.4
88	8937	0.4
88	8974	0.4
88	8988	0.4
88	9220	0.4
88	9759	0.4
88	10225	0.4
88	10378	0.4
88	10495	0.4
88	10500	0.4
88	10791	0.4
88	11127	0.4
88	11429	0.4
88	11757	0.4
88	12172	0.4
88	12458	0.4
89	5508	0.4
89	6110	0.4
89	7223	0.4
89	7897	0.4
89	10119	0.4
89	11580	0.4
90	5470	0.7
90	7818	0.7
91	11844	0.4
92	254	0.4
92	4902	0.4
93	1824	0.4
93	1953	0.4
93	3006	0.4
93	3119	0.4
93	3510	0.4
93	3626	0.4
93	3630	0.4
93	4083	0.4
93	4249	0.4
93	4938	0.4
93	5014	0.4
93	7679	0.4
93	7834	0.4
93	8358	0.4
93	8739	0.4
93	9266	0.4
93	9520	0.4
93	9756	0.4
93	11404	0.4
93	11926	0.4
94	188	0.4
94	1094	0.4
94	1197	0.4
94	1440	0.4
94	1688	0.4
94	1989	0.4
94	2198	0.4
94	2425	0.4
94	2489	0.4
94	3053	0.4
94	3376	0.4
94	3812	0.4
94	4052	0.4
94	5085	0.4
94	5197	0.4
94	6584	0.4
94	6984	0.4
94	7080	0.4
94	7778	0.4
94	8390	0.4
94	10067	0.4
94	10413	0.4
94	11051	0.4
94	11973	0.4
94	12395	0.4
95	1901	0.4
95	2385	0.4
95	5200	0.4
95	5737	0.4
95	6349	0.4
95	6744	0.4
95	7065	0.4
95	7778	0.4
95	8126	0.4
95	8281	0.4
95	8890	0.4
95	9865	0.4
95	11492	0.4
95	12318	0.4
95	12407	0.4
96	810	0.4
96	1237	0.4
96	2030	0.4
96	2100	0.4
96	2253	0.4
96	2941	0.4
96	3857	0.4
96	3902	0.4
96	3904	0.4
96	4440	0.4
96	4849	0.4
96	4934	0.4
96	5580	0.4
96	5679	0.4
96	6184	0.4
96	6493	0.4
96	6545	0.4
96	7377	0.4
96	7667	0.4
96	7988	0.4
96	8246	0.4
96	8404	0.4
96	8413	0.4
96	8710	0.4
96	9151	0.4
96	9461	0.4
96	9825	0.4
96	9955	0.4
96	9980	0.4
96	10134	0.4
96	10282	0.4
96	10684	0.4
96	10985	0.4
96	11042	0.4
96	11208	0.4
96	11288	0.4
96	11536	0.4
96	11606	0.4
96	12241	0.4
96	12352	0.4
97	267	0.4
97	1008	0.4
97	1410	0.4
97	1909	0.4
97	2256	0.4
97	2680	0.4
97	3824	0.4
97	4239	0.4
97	5059	0.4
97	5607	0.4
97	5770	0.4
97	6741	0.4
97	7288	0.4
97	8055	0.4
97	8148	0.4
97	8381	0.4
97	8988	0.4
97	9759	0.4
97	10212	0.4
97	10428	0.4
97	10791	0.4
97	10996	0.4
97	11911	0.4
98	988	0.4
98	1386	0.4
98	1429	0.4
98	2563	0.4
98	2572	0.4
98	3024	0.4
98	3398	0.4
98	3619	0.4
98	3836	0.4
98	3909	0.4
98	4936	0.4
98	4970	0.4
98	6144	0.4
98	6606	0.4
98	6728	0.4
98	7603	0.4
98	7880	0.4
98	8233	0.4
98	8250	0.4
98	9053	0.4
98	10978	0.4
98	11575	0.4
98	12204	0.4
99	2686	0.4
99	5326	0.4
99	5523	0.4
99	5921	0.4
99	10144	0.4
100	245	0.4
100	1795	0.4
100	1952	0.7
100	2080	0.4
100	2182	0.7
100	5760	0.4
100	8340	0.4
100	11385	0.4
100	12414	0.4
100	12526	0.4
102	4430	0.4
102	4738	0.4
102	11239	0.4
103	136	0.4
103	217	0.4
103	984	0.4
103	2228	0.4
103	10922	0.4
104	2175	0.4
104	2902	0.4
104	7796	0.4
104	11880	0.4
105	250	0.4
105	364	0.4
105	368	0.4
105	455	0.4
105	478	0.4
105	491	0.4
105	788	0.4
105	1008	0.4
105	1536	0.4
105	1538	0.4
105	2208	0.4
105	2363	0.4
105	2384	0.4
105	2439	0.4
105	2739	0.4
105	3202	0.4
105	3715	0.4
105	3917	0.4
105	4104	0.4
105	4173	0.4
105	4286	0.4
105	4368	0.4
105	4445	0.4
105	4643	0.4
105	4719	0.4
105	4977	0.4
105	5114	0.4
105	5299	0.4
105	5387	0.4
105	5796	0.4
105	5811	0.4
105	5833	0.4
105	6017	0.4
105	6050	0.4
105	6075	0.4
105	6169	0.4
105	6366	0.4
105	6878	0.4
105	6879	0.4
105	7498	0.4
105	7582	0.4
105	7690	0.4
105	7900	0.4
105	7977	0.4
105	8055	0.4
105	8148	0.4
105	8348	0.4
105	8451	0.4
105	8548	0.4
105	8592	0.4
105	8614	0.4
105	8974	0.4
105	9220	0.4
105	9280	0.4
105	9473	0.4
105	9686	0.4
105	9759	0.4
105	9932	0.4
105	9993	0.4
105	10299	0.4
105	10449	0.4
105	10520	0.4
105	10791	0.4
105	10887	0.4
105	11101	0.4
105	11127	0.4
105	11430	0.4
105	11508	0.4
105	12094	0.4
105	12492	0.4
106	854	0.4
106	10381	0.4
106	12359	0.4
108	1571	0.4
108	4511	0.4
108	6948	0.4
108	7329	0.4
108	8697	0.4
108	8729	0.4
108	9905	0.4
108	11220	0.4
108	11594	0.4
108	12181	0.4
110	441	0.4
110	496	0.4
110	546	0.4
110	581	0.4
110	808	0.4
110	903	0.4
110	1018	0.4
110	1238	0.4
110	1416	0.4
110	1903	0.4
110	2012	0.4
110	2295	0.4
110	2503	0.4
110	2631	0.4
110	3040	0.4
110	3257	0.4
110	3488	0.4
110	3639	0.4
110	3684	0.4
110	3886	0.4
110	3927	0.4
110	3954	0.4
110	3978	0.4
110	4567	0.4
110	4719	0.4
110	5114	0.4
110	5149	0.4
110	5243	0.4
110	5709	0.4
110	6119	0.4
110	6169	0.4
110	6712	0.4
110	6799	0.4
110	7016	0.4
110	7151	0.4
110	7340	0.4
110	7582	0.4
110	7613	0.4
110	8062	0.4
110	8082	0.4
110	8109	0.4
110	8133	0.4
110	8348	0.4
110	8440	0.4
110	8621	0.4
110	8706	0.4
110	9263	0.4
110	9265	0.4
110	9425	0.4
110	9583	0.4
110	9956	0.4
110	10066	0.4
110	10097	0.4
110	10606	0.4
110	10743	0.4
110	11110	0.4
110	11645	0.4
110	11772	0.4
110	11786	0.4
110	12050	0.4
110	12054	0.4
110	12325	0.4
111	162	0.4
111	1027	0.4
111	1046	0.4
111	1391	0.4
111	1442	0.4
111	1446	0.4
111	1690	0.4
111	1898	0.4
111	2304	0.4
111	2862	0.4
111	2884	0.4
111	3606	0.4
111	3691	0.4
111	4793	0.4
111	5272	0.4
111	5503	0.4
111	6079	0.4
111	6364	0.4
111	6642	0.4
111	6889	0.4
111	6897	0.4
111	7011	0.4
111	7176	0.4
111	7666	0.4
111	7803	0.4
111	7870	0.4
111	8008	0.4
111	8212	0.4
111	8461	0.4
111	9093	0.4
111	9160	0.4
111	10496	0.4
111	10877	0.4
111	11383	0.4
111	11650	0.4
111	11741	0.4
112	6117	0.4
112	6371	0.4
113	7687	0.4
113	10475	0.4
114	162	0.4
114	1092	0.4
114	1939	0.4
114	1956	0.4
114	6070	0.4
114	6839	0.4
114	7056	0.4
114	9888	0.4
114	12090	0.4
115	5559	0.4
116	440	0.4
116	475	0.4
116	663	0.4
116	686	0.4
116	995	0.4
116	1078	0.4
116	1168	0.4
116	1706	0.4
116	1728	0.4
116	2025	0.4
116	2211	0.4
116	2218	0.4
116	2260	0.4
116	2345	0.4
116	2779	0.4
116	2982	0.4
116	3165	0.4
116	3217	0.4
116	3458	0.4
116	3746	0.4
116	3809	0.4
116	3930	0.4
116	4095	0.4
116	4566	0.4
116	4690	0.4
116	4756	0.4
116	4899	0.4
116	5129	0.4
116	5232	0.4
116	5306	0.4
116	6477	0.4
116	6496	0.4
116	6564	0.4
116	6696	0.4
116	6743	0.4
116	7239	0.4
116	7376	0.4
116	7647	0.4
116	8035	0.4
116	8108	0.4
116	8177	0.4
116	8246	0.4
116	8637	0.4
116	8951	0.4
116	9439	0.4
116	9824	0.4
116	10684	0.4
116	10688	0.4
116	11165	0.4
116	11258	0.4
116	11520	0.4
116	11533	0.4
116	11715	0.4
116	11954	0.4
116	12133	0.4
116	12174	0.4
116	12411	0.4
117	246	0.4
117	628	0.4
117	1367	0.4
117	1941	0.4
117	2398	0.4
117	2533	0.4
117	3699	0.4
117	4311	0.4
117	4562	0.4
117	4669	0.4
117	5424	0.4
117	7334	0.4
117	7387	0.4
117	7389	0.4
117	7724	0.4
117	9115	0.4
117	9211	0.4
117	9406	0.4
118	3943	0.4
118	11735	0.4
119	854	0.4
119	2644	0.4
119	3416	0.4
119	4442	0.4
119	6324	0.4
119	7709	0.4
119	8589	0.4
119	9790	0.4
119	10937	0.4
120	204	0.4
120	770	0.4
120	1061	0.4
120	3438	0.4
120	4456	0.4
120	5165	0.4
120	5792	0.4
120	6134	0.4
120	8395	0.4
120	8960	0.4
120	9129	0.4
120	9641	0.4
120	11532	0.4
121	5603	0.4
122	9194	0.4
122	12533	0.4
123	441	0.4
123	496	0.4
123	903	0.4
123	1766	0.4
123	2490	0.4
123	4363	0.4
123	5434	0.4
123	5601	0.4
123	6119	0.4
123	6258	0.4
123	6772	0.4
123	8178	0.4
123	10066	0.4
124	1469	0.4
124	1751	0.4
124	3267	0.4
124	4447	0.4
125	8644	0.4
126	1419	0.4
126	1746	0.4
126	3518	0.4
126	4174	0.4
126	6856	0.4
126	7878	0.4
126	9495	0.4
126	11367	0.4
129	515	0.4
129	1570	0.4
129	2882	0.4
129	3771	0.4
129	4166	0.4
129	5716	0.4
129	6434	0.4
129	6910	0.4
129	7540	0.4
129	7995	0.4
129	8544	0.4
129	9203	0.4
129	9559	0.4
129	9790	0.4
129	10051	0.4
129	11249	0.4
129	11658	0.4
129	11886	0.4
129	12369	0.4
130	136	0.4
130	2989	0.4
130	3231	0.4
130	3585	0.4
130	4884	0.4
130	5391	0.4
130	5780	0.4
130	6453	0.4
130	6529	0.4
130	6567	0.4
130	8878	0.4
130	11919	0.4
130	12504	0.4
130	12587	0.4
133	415	0.4
133	1196	0.4
133	1614	0.4
133	3269	0.4
133	3335	0.4
133	3863	0.4
133	4358	0.4
133	4677	0.4
133	5228	0.4
133	5781	0.4
133	6032	0.4
133	6148	0.4
133	6180	0.4
133	6845	0.4
133	7445	0.4
133	9040	0.4
133	9066	0.4
133	9682	0.4
133	9798	0.4
133	9872	0.4
133	9895	0.4
133	9908	0.4
133	10803	0.4
134	556	0.4
134	768	0.4
134	1079	0.4
134	1549	0.4
134	1598	0.4
134	1738	0.4
134	1740	0.4
134	1898	0.4
134	1955	0.4
134	2379	0.4
134	2461	0.4
134	2466	0.4
134	2700	0.4
134	3175	0.4
134	3615	0.4
134	3991	0.4
134	4272	0.4
134	4307	0.4
134	4767	0.4
134	5557	0.4
134	5938	0.4
134	5952	0.4
134	6163	0.4
134	6428	0.4
134	6463	0.4
134	6915	0.4
134	6934	0.4
134	6936	0.4
134	7044	0.4
134	7176	0.4
134	7640	0.4
134	7823	0.4
